Timestamp,Open,High,Low,Close,Volume,Symbol,Exchange,Timestamp
2018-12-15,3637000.0,3691000.0,3563000.0,3626000.0,2685.57,BTCKRW,Bithumb,2018-12-15
2018-12-16,3626000.0,3701000.0,3599000.0,3635000.0,2404.04,BTCKRW,Bithumb,2018-12-16
2018-12-17,3635000.0,3980000.0,3626000.0,3927000.0,6027.52,BTCKRW,Bithumb,2018-12-17
2018-12-18,3927000.0,4110000.0,3859000.0,4098000.0,4981.74,BTCKRW,Bithumb,2018-12-18
2018-12-19,4081000.0,4407000.0,4065000.0,4121000.0,8324.05,BTCKRW,Bithumb,2018-12-19
2018-12-20,4121000.0,4632000.0,4080000.0,4565000.0,8654.26,BTCKRW,Bithumb,2018-12-20
2018-12-21,4565000.0,4704000.0,4245000.0,4326000.0,8475.43,BTCKRW,Bithumb,2018-12-21
2018-12-22,4326000.0,4472000.0,4275000.0,4466000.0,4264.35,BTCKRW,Bithumb,2018-12-22
2018-12-23,4466000.0,4548000.0,4376000.0,4431000.0,5493.02,BTCKRW,Bithumb,2018-12-23
2018-12-24,4431000.0,4705000.0,4427000.0,4538000.0,7985.82,BTCKRW,Bithumb,2018-12-24
2018-12-25,4453000.0,4458000.0,4143000.0,4245000.0,5904.18,BTCKRW,Bithumb,2018-12-25
2018-12-26,4269000.0,4348000.0,4162000.0,4286000.0,3976.46,BTCKRW,Bithumb,2018-12-26
2018-12-27,4286000.0,4329000.0,4056000.0,4127000.0,4453.66,BTCKRW,Bithumb,2018-12-27
2018-12-28,4127000.0,4368000.0,4055000.0,4330000.0,6170.55,BTCKRW,Bithumb,2018-12-28
2018-12-29,4355000.0,4379000.0,4162000.0,4190000.0,3654.65,BTCKRW,Bithumb,2018-12-29
2018-12-30,4190000.0,4347000.0,4159000.0,4290000.0,3448.82,BTCKRW,Bithumb,2018-12-30
2018-12-31,4290000.0,4302000.0,4135000.0,4200000.0,3915.66,BTCKRW,Bithumb,2018-12-31
2019-01-01,4200000.0,4301000.0,4137000.0,4294000.0,3045.59,BTCKRW,Bithumb,2019-01-01
2018-01-01,19180000.0,19300000.0,18410000.0,18756500.0,1672.96,BTCKRW,Korbit,2018-01-01
2018-01-02,18756500.0,20550000.0,18602000.0,19836500.0,3714.35,BTCKRW,Korbit,2018-01-02
2018-01-03,19836500.0,20850000.0,19836500.0,20570000.0,3302.96,BTCKRW,Korbit,2018-01-03
2018-01-04,20570000.0,22269500.0,20200000.0,22269500.0,4104.53,BTCKRW,Korbit,2018-01-04
2018-01-05,22269500.0,27299000.0,21600000.0,26350000.0,7181.93,BTCKRW,Korbit,2018-01-05
2018-01-06,26350000.0,27000000.0,24200000.0,26385000.0,3914.09,BTCKRW,Korbit,2018-01-06
2018-01-07,26385000.0,26408500.0,24700000.0,25610000.0,2175.71,BTCKRW,Korbit,2018-01-07
2018-01-08,25610000.0,26100000.0,22500000.0,24808000.0,4090.74,BTCKRW,Korbit,2018-01-08
2018-01-09,24808000.0,25430000.0,22500000.0,23756000.0,3249.71,BTCKRW,Korbit,2018-01-09
2018-01-10,23756000.0,23949500.0,20000000.0,21112000.0,4725.97,BTCKRW,Korbit,2018-01-10
2018-01-11,21112000.0,21649500.0,15500000.0,19174500.0,5537.25,BTCKRW,Korbit,2018-01-11
2018-01-12,19174500.0,20799000.0,18400000.0,20515500.0,3609.58,BTCKRW,Korbit,2018-01-12
2018-01-13,20515500.0,21268000.0,19700000.0,20921000.0,2974.53,BTCKRW,Korbit,2018-01-13
2018-01-14,20921000.0,21100000.0,18500000.0,19163000.0,2043.63,BTCKRW,Korbit,2018-01-14
2018-01-15,19163000.0,19999500.0,18450000.0,19005500.0,2912.59,BTCKRW,Korbit,2018-01-15
2018-01-16,19005500.0,19099500.0,11260000.0,14214500.0,6410.16,BTCKRW,Korbit,2018-01-16
2018-01-17,14214500.0,15841500.0,11651500.0,14682000.0,5939.17,BTCKRW,Korbit,2018-01-17
2018-01-18,14682000.0,16326500.0,13580000.0,14766500.0,3922.68,BTCKRW,Korbit,2018-01-18
2018-01-19,14766500.0,15300000.0,14370500.0,15293000.0,2469.81,BTCKRW,Korbit,2018-01-19
2018-01-20,15293000.0,17170000.0,15204000.0,16779000.0,4095.42,BTCKRW,Korbit,2018-01-20
2018-01-21,16779000.0,16860000.0,13861000.0,14586500.0,3438.56,BTCKRW,Korbit,2018-01-21
2018-01-22,14586500.0,14795000.0,12900000.0,13961000.0,2533.22,BTCKRW,Korbit,2018-01-22
2018-01-23,13961000.0,14000000.0,12300000.0,13094500.0,2633.75,BTCKRW,Korbit,2018-01-23
2018-01-24,13094500.0,13630000.0,12621000.0,13458000.0,1976.97,BTCKRW,Korbit,2018-01-24
2018-01-25,13458000.0,13800000.0,12800000.0,12980500.0,1967.77,BTCKRW,Korbit,2018-01-25
2018-01-26,12980500.0,13185000.0,11550000.0,12852500.0,2318.82,BTCKRW,Korbit,2018-01-26
2018-01-27,12852500.0,13030000.0,12300000.0,12858000.0,1182.02,BTCKRW,Korbit,2018-01-27
2018-01-28,12858000.0,13497000.0,12811500.0,13261500.0,1375.8,BTCKRW,Korbit,2018-01-28
2018-01-29,13261500.0,13419500.0,12600000.0,12849000.0,1369.05,BTCKRW,Korbit,2018-01-29
2018-01-30,12849000.0,12882500.0,11324000.0,11550000.0,1498.49,BTCKRW,Korbit,2018-01-30
2018-01-31,11550000.0,11739500.0,10500000.0,11420000.0,1768.83,BTCKRW,Korbit,2018-01-31
2018-02-01,11420000.0,11498500.0,9900000.0,10020500.0,2125.6,BTCKRW,Korbit,2018-02-01
2018-02-02,10020500.0,10080000.0,7857000.0,9443500.0,4310.34,BTCKRW,Korbit,2018-02-02
2018-02-03,9443500.0,9980000.0,8500500.0,9553000.0,1926.38,BTCKRW,Korbit,2018-02-03
2018-02-04,9553000.0,10065000.0,8785000.0,8975000.0,1762.38,BTCKRW,Korbit,2018-02-04
2018-02-05,8975000.0,9184000.0,7660500.0,7800000.0,2099.23,BTCKRW,Korbit,2018-02-05
2018-02-06,7800000.0,8722500.0,6500000.0,8589500.0,4959.77,BTCKRW,Korbit,2018-02-06
2018-02-07,8589500.0,9248000.0,7960000.0,8385500.0,2855.5,BTCKRW,Korbit,2018-02-07
2018-02-08,8385500.0,9620500.0,8325000.0,9494000.0,2768.02,BTCKRW,Korbit,2018-02-08
2018-02-09,9494000.0,9966000.0,9060500.0,9966000.0,2339.6,BTCKRW,Korbit,2018-02-09
2018-02-10,9966000.0,10630000.0,9534000.0,9929500.0,2722.35,BTCKRW,Korbit,2018-02-10
2018-02-11,9929500.0,9985000.0,9070000.0,9318000.0,1566.64,BTCKRW,Korbit,2018-02-11
2018-02-12,9318000.0,10234000.0,9311000.0,10148500.0,1525.2,BTCKRW,Korbit,2018-02-12
2018-02-13,10148500.0,10220000.0,9653000.0,9875500.0,1280.83,BTCKRW,Korbit,2018-02-13
2018-02-14,9875500.0,10498500.0,9846500.0,10453000.0,1875.72,BTCKRW,Korbit,2018-02-14
2018-02-15,10453000.0,11480000.0,10401500.0,11380500.0,2874.11,BTCKRW,Korbit,2018-02-15
2018-02-16,11380500.0,11749500.0,11127500.0,11426000.0,1613.35,BTCKRW,Korbit,2018-02-16
2018-02-17,11426000.0,12400000.0,11378000.0,12370000.0,3276.88,BTCKRW,Korbit,2018-02-17
2018-02-18,12370000.0,12753500.0,11501000.0,11954500.0,3461.73,BTCKRW,Korbit,2018-02-18
2018-02-19,11954500.0,12690000.0,11900000.0,12668000.0,2398.69,BTCKRW,Korbit,2018-02-19
2018-02-20,12668000.0,14160500.0,12653500.0,13514000.0,3999.73,BTCKRW,Korbit,2018-02-20
2018-02-21,13514000.0,13650000.0,12350000.0,12816500.0,3927.33,BTCKRW,Korbit,2018-02-21
2018-02-22,12816500.0,13039000.0,11640000.0,11737000.0,3546.54,BTCKRW,Korbit,2018-02-22
2018-02-23,11737000.0,12225500.0,11300000.0,12045000.0,2857.07,BTCKRW,Korbit,2018-02-23
2018-02-24,12045000.0,12350000.0,11262000.0,11520000.0,2190.36,BTCKRW,Korbit,2018-02-24
2018-02-25,11520000.0,11629500.0,10805500.0,11204000.0,1402.57,BTCKRW,Korbit,2018-02-25
2018-02-26,11204000.0,11890000.0,10780000.0,11743000.0,2566.4,BTCKRW,Korbit,2018-02-26
2018-02-27,11743000.0,12150000.0,11471500.0,11964500.0,2004.46,BTCKRW,Korbit,2018-02-27
2018-02-28,11964500.0,12387500.0,11783000.0,11850000.0,2160.97,BTCKRW,Korbit,2018-02-28
2018-03-01,11850000.0,12244500.0,11623000.0,12171500.0,1568.88,BTCKRW,Korbit,2018-03-01
2018-03-02,12171500.0,12550000.0,12119500.0,12430500.0,1833.08,BTCKRW,Korbit,2018-03-02
2018-03-03,12430500.0,12840000.0,12384000.0,12798000.0,1654.39,BTCKRW,Korbit,2018-03-03
2018-03-04,12798000.0,12825500.0,12260500.0,12567500.0,1620.79,BTCKRW,Korbit,2018-03-04
2018-03-05,12567500.0,12880000.0,12438500.0,12739000.0,1410.15,BTCKRW,Korbit,2018-03-05
2018-03-06,12739000.0,12739000.0,11901000.0,11998000.0,1785.61,BTCKRW,Korbit,2018-03-06
2018-03-07,11998000.0,12210000.0,10914000.0,11127000.0,2960.61,BTCKRW,Korbit,2018-03-07
2018-03-08,11127000.0,11379500.0,10456000.0,10465000.0,2478.14,BTCKRW,Korbit,2018-03-08
2018-03-09,10465000.0,10625000.0,9289000.0,10410000.0,3575.39,BTCKRW,Korbit,2018-03-09
2018-03-10,10410000.0,10551500.0,9802000.0,9875000.0,1714.94,BTCKRW,Korbit,2018-03-10
2018-03-11,9875000.0,10710000.0,9561500.0,10477000.0,2277.19,BTCKRW,Korbit,2018-03-11
2018-03-12,10477000.0,10880500.0,9885000.0,10234000.0,2216.59,BTCKRW,Korbit,2018-03-12
2018-03-13,10234000.0,10400000.0,9900000.0,10127000.0,1899.6,BTCKRW,Korbit,2018-03-13
2018-03-14,10127000.0,10350000.0,8955500.0,9141500.0,2349.52,BTCKRW,Korbit,2018-03-14
2018-03-15,9141500.0,9288000.0,8470000.0,9118500.0,2893.92,BTCKRW,Korbit,2018-03-15
2018-03-16,9118500.0,9350000.0,8775500.0,9090000.0,1574.03,BTCKRW,Korbit,2018-03-16
2018-03-17,9090000.0,9150000.0,8550000.0,8662500.0,1203.09,BTCKRW,Korbit,2018-03-17
2018-03-18,8662500.0,9060000.0,8059000.0,8990000.0,2403.97,BTCKRW,Korbit,2018-03-18
2018-03-19,8990000.0,9749500.0,8900500.0,9700000.0,2933.8,BTCKRW,Korbit,2018-03-19
2018-03-20,9700000.0,9992000.0,9170000.0,9835500.0,2591.19,BTCKRW,Korbit,2018-03-20
2018-03-21,9835500.0,10149000.0,9755500.0,9913500.0,1898.51,BTCKRW,Korbit,2018-03-21
2018-03-22,9913500.0,10067500.0,9493000.0,9771000.0,1558.66,BTCKRW,Korbit,2018-03-22
2018-03-23,9771000.0,9857000.0,9300000.0,9857000.0,1450.73,BTCKRW,Korbit,2018-03-23
2018-03-24,9857000.0,9990000.0,9515500.0,9550000.0,1312.52,BTCKRW,Korbit,2018-03-24
2018-03-25,9550000.0,9700000.0,9416500.0,9471500.0,743.57,BTCKRW,Korbit,2018-03-25
2018-03-26,9471500.0,9548000.0,8800000.0,9082000.0,1194.26,BTCKRW,Korbit,2018-03-26
2018-03-27,9082000.0,9150000.0,8543500.0,8642500.0,1552.09,BTCKRW,Korbit,2018-03-27
2018-03-28,8642500.0,8896500.0,8587500.0,8729500.0,864.63,BTCKRW,Korbit,2018-03-28
2018-03-29,8729500.0,8750000.0,7780000.0,7890000.0,2440.67,BTCKRW,Korbit,2018-03-29
2018-03-30,7890000.0,8100000.0,7419500.0,7583500.0,2679.38,BTCKRW,Korbit,2018-03-30
2018-03-31,7583500.0,7930500.0,7555500.0,7691500.0,1362.72,BTCKRW,Korbit,2018-03-31
2018-04-01,7691500.0,7774500.0,7060000.0,7469500.0,1813.95,BTCKRW,Korbit,2018-04-01
2018-04-02,7469500.0,7800000.0,7391000.0,7714000.0,1279.19,BTCKRW,Korbit,2018-04-02
2018-04-03,7714000.0,8190000.0,7662000.0,8111000.0,2047.52,BTCKRW,Korbit,2018-04-03
2018-04-04,8111000.0,8129500.0,7403000.0,7494000.0,1843.32,BTCKRW,Korbit,2018-04-04
2018-04-05,7494000.0,7602000.0,7200000.0,7414500.0,1824.49,BTCKRW,Korbit,2018-04-05
2018-04-06,7414500.0,7500000.0,7170000.0,7274500.0,1026.24,BTCKRW,Korbit,2018-04-06
2018-04-07,7274500.0,7680000.0,7256500.0,7520000.0,1229.27,BTCKRW,Korbit,2018-04-07
2018-04-08,7520000.0,7690000.0,7502000.0,7611000.0,815.24,BTCKRW,Korbit,2018-04-08
2018-04-09,7611000.0,7750000.0,7280000.0,7433000.0,1458.9,BTCKRW,Korbit,2018-04-09
2018-04-10,7433000.0,7454500.0,7285500.0,7410000.0,827.2,BTCKRW,Korbit,2018-04-10
2018-04-11,7410000.0,7495000.0,7350000.0,7430000.0,644.12,BTCKRW,Korbit,2018-04-11
2018-04-12,7430000.0,8272500.0,7300000.0,8146000.0,3288.67,BTCKRW,Korbit,2018-04-12
2018-04-13,8146000.0,8637000.0,8000000.0,8370000.0,2189.76,BTCKRW,Korbit,2018-04-13
2018-04-14,8370000.0,8550000.0,8200000.0,8333000.0,1124.99,BTCKRW,Korbit,2018-04-14
2018-04-15,8333000.0,8700000.0,8285000.0,8654000.0,1092.5,BTCKRW,Korbit,2018-04-15
2018-04-16,8654000.0,8820000.0,8500000.0,8649500.0,1296.5,BTCKRW,Korbit,2018-04-16
2018-04-17,8649500.0,8675000.0,8430500.0,8460000.0,1122.78,BTCKRW,Korbit,2018-04-17
2018-04-18,8460000.0,8669500.0,8450000.0,8642000.0,1245.75,BTCKRW,Korbit,2018-04-18
2018-04-19,8642000.0,9000000.0,8615000.0,8980000.0,1648.42,BTCKRW,Korbit,2018-04-19
2018-04-20,8980000.0,9650000.0,8846500.0,9569500.0,2084.02,BTCKRW,Korbit,2018-04-20
2018-04-21,9569500.0,9805000.0,9270500.0,9728000.0,1727.36,BTCKRW,Korbit,2018-04-21
2018-04-22,9728000.0,9730000.0,9510000.0,9585000.0,1111.97,BTCKRW,Korbit,2018-04-22
2018-04-23,9585000.0,9750000.0,9554500.0,9744500.0,1203.42,BTCKRW,Korbit,2018-04-23
2018-04-24,9744500.0,10649500.0,9744000.0,10531500.0,2004.65,BTCKRW,Korbit,2018-04-24
2018-04-25,10531500.0,10749000.0,9720000.0,9865000.0,2865.92,BTCKRW,Korbit,2018-04-25
2018-04-26,9865000.0,10149000.0,9535000.0,10135000.0,1687.98,BTCKRW,Korbit,2018-04-26
2018-04-27,10135000.0,10178000.0,9780000.0,9810500.0,1068.98,BTCKRW,Korbit,2018-04-27
2018-04-28,9810500.0,10123000.0,9755500.0,10052500.0,909.86,BTCKRW,Korbit,2018-04-28
2018-04-29,10052500.0,10260000.0,9903500.0,10191500.0,1007.92,BTCKRW,Korbit,2018-04-29
2018-04-30,10191500.0,10255000.0,9998000.0,10130500.0,1056.26,BTCKRW,Korbit,2018-04-30
2018-05-01,10130500.0,10148000.0,9749000.0,9920000.0,1053.61,BTCKRW,Korbit,2018-05-01
2018-05-02,9920000.0,10067000.0,9836000.0,10024000.0,708.35,BTCKRW,Korbit,2018-05-02
2018-05-03,10024000.0,10750000.0,10000500.0,10627000.0,1596.04,BTCKRW,Korbit,2018-05-03
2018-05-04,10627000.0,10770000.0,10450000.0,10652000.0,964.26,BTCKRW,Korbit,2018-05-04
2018-05-05,10652000.0,10890000.0,10625000.0,10826000.0,759.21,BTCKRW,Korbit,2018-05-05
2018-05-06,10826000.0,10960000.0,10496500.0,10687500.0,1106.78,BTCKRW,Korbit,2018-05-06
2018-05-07,10687500.0,10700500.0,10260000.0,10435000.0,1002.04,BTCKRW,Korbit,2018-05-07
2018-05-08,10435000.0,10492500.0,10130000.0,10238000.0,897.78,BTCKRW,Korbit,2018-05-08
2018-05-09,10238000.0,10429000.0,9950000.0,10402000.0,1045.91,BTCKRW,Korbit,2018-05-09
2018-05-10,10402000.0,10455000.0,9933000.0,9989500.0,823.65,BTCKRW,Korbit,2018-05-10
2018-05-11,9989500.0,10000000.0,9020000.0,9287500.0,1863.45,BTCKRW,Korbit,2018-05-11
2018-05-12,9287500.0,9650500.0,9073000.0,9485000.0,1013.46,BTCKRW,Korbit,2018-05-12
2018-05-13,9485000.0,9853000.0,9364000.0,9805500.0,645.22,BTCKRW,Korbit,2018-05-13
2018-05-14,9805500.0,9920000.0,9400000.0,9798000.0,1431.63,BTCKRW,Korbit,2018-05-14
2018-05-15,9798000.0,9850000.0,9480000.0,9502500.0,961.27,BTCKRW,Korbit,2018-05-15
2018-05-16,9502500.0,9545000.0,9069000.0,9321500.0,1154.93,BTCKRW,Korbit,2018-05-16
2018-05-17,9321500.0,9385000.0,9010000.0,9059000.0,678.64,BTCKRW,Korbit,2018-05-17
2018-05-18,9059000.0,9200000.0,8900000.0,9170000.0,660.91,BTCKRW,Korbit,2018-05-18
2018-05-19,9170000.0,9300000.0,9072000.0,9139500.0,402.88,BTCKRW,Korbit,2018-05-19
2018-05-20,9139500.0,9418000.0,9032000.0,9365000.0,462.63,BTCKRW,Korbit,2018-05-20
2018-05-21,9365000.0,9448000.0,9250000.0,9342000.0,646.58,BTCKRW,Korbit,2018-05-21
2018-05-22,9342000.0,9351500.0,8942500.0,8949000.0,722.52,BTCKRW,Korbit,2018-05-22
2018-05-23,8949000.0,9021000.0,8431000.0,8477500.0,1063.42,BTCKRW,Korbit,2018-05-23
2018-05-24,8477500.0,8656500.0,8150500.0,8400000.0,1250.18,BTCKRW,Korbit,2018-05-24
2018-05-25,8400000.0,8466000.0,8198500.0,8330000.0,657.69,BTCKRW,Korbit,2018-05-25
2018-05-26,8330000.0,8419500.0,8040000.0,8165500.0,511.66,BTCKRW,Korbit,2018-05-26
2018-05-27,8165500.0,8235000.0,8020000.0,8178000.0,448.05,BTCKRW,Korbit,2018-05-27
2018-05-28,8178000.0,8241500.0,7865000.0,7881000.0,1007.82,BTCKRW,Korbit,2018-05-28
2018-05-29,7881000.0,8362500.0,7800000.0,8284500.0,903.33,BTCKRW,Korbit,2018-05-29
2018-05-30,8284500.0,8408000.0,8083000.0,8200000.0,670.15,BTCKRW,Korbit,2018-05-30
2018-05-31,8200000.0,8360000.0,8115000.0,8281500.0,488.97,BTCKRW,Korbit,2018-05-31
2018-06-01,8281500.0,8351000.0,8151500.0,8278500.0,516.79,BTCKRW,Korbit,2018-06-01
2018-06-02,8278500.0,8419500.0,8200500.0,8349000.0,424.2,BTCKRW,Korbit,2018-06-02
2018-06-03,8349000.0,8450000.0,8314000.0,8418000.0,333.93,BTCKRW,Korbit,2018-06-03
2018-06-04,8418000.0,8455000.0,8209500.0,8248000.0,545.71,BTCKRW,Korbit,2018-06-04
2018-06-05,8248000.0,8380000.0,8102000.0,8335500.0,683.66,BTCKRW,Korbit,2018-06-05
2018-06-06,8335500.0,8398000.0,8200000.0,8336000.0,414.44,BTCKRW,Korbit,2018-06-06
2018-06-07,8336000.0,8426000.0,8320000.0,8353000.0,456.56,BTCKRW,Korbit,2018-06-07
2018-06-08,8353000.0,8398500.0,8273000.0,8317000.0,408.56,BTCKRW,Korbit,2018-06-08
2018-06-09,8317000.0,8370000.0,8215000.0,8240500.0,339.87,BTCKRW,Korbit,2018-06-09
2018-06-10,8240500.0,8240500.0,7420000.0,7585000.0,1055.36,BTCKRW,Korbit,2018-06-10
2018-06-11,7585000.0,7655500.0,7400000.0,7624500.0,879.21,BTCKRW,Korbit,2018-06-11
2018-06-12,7624500.0,7667000.0,7280000.0,7333500.0,767.11,BTCKRW,Korbit,2018-06-12
2018-06-13,7333500.0,7395000.0,6911500.0,7048000.0,748.31,BTCKRW,Korbit,2018-06-13
2018-06-14,7048000.0,7370000.0,6980000.0,7341500.0,919.73,BTCKRW,Korbit,2018-06-14
2018-06-15,7341500.0,7386000.0,7180000.0,7180000.0,727.51,BTCKRW,Korbit,2018-06-15
2018-06-16,7180000.0,7330000.0,7124500.0,7274000.0,401.92,BTCKRW,Korbit,2018-06-16
2018-06-17,7274000.0,7315000.0,7198000.0,7219000.0,425.43,BTCKRW,Korbit,2018-06-17
2018-06-18,7219000.0,7520000.0,7131000.0,7472000.0,631.22,BTCKRW,Korbit,2018-06-18
2018-06-19,7472000.0,7649500.0,7444500.0,7546000.0,572.71,BTCKRW,Korbit,2018-06-19
2018-06-20,7546000.0,7595000.0,7206000.0,7548500.0,801.19,BTCKRW,Korbit,2018-06-20
2018-06-21,7548500.0,7600000.0,7466000.0,7525000.0,555.65,BTCKRW,Korbit,2018-06-21
2018-06-22,7525000.0,7525000.0,6910000.0,7011000.0,1025.08,BTCKRW,Korbit,2018-06-22
2018-06-23,7011000.0,7240000.0,6900000.0,7015000.0,500.05,BTCKRW,Korbit,2018-06-23
2018-06-24,7015000.0,7126000.0,6650000.0,6990000.0,561.99,BTCKRW,Korbit,2018-06-24
2018-06-25,6990000.0,7118000.0,6900000.0,7023000.0,574.9,BTCKRW,Korbit,2018-06-25
2018-06-26,7023000.0,7070000.0,6870000.0,6876500.0,614.37,BTCKRW,Korbit,2018-06-26
2018-06-27,6876500.0,6996000.0,6830000.0,6930500.0,507.05,BTCKRW,Korbit,2018-06-27
2018-06-28,6930500.0,6993500.0,6650000.0,6656500.0,658.79,BTCKRW,Korbit,2018-06-28
2018-06-29,6656500.0,7100000.0,6585500.0,6957000.0,771.19,BTCKRW,Korbit,2018-06-29
2018-06-30,6957000.0,7256000.0,6947500.0,7160000.0,699.47,BTCKRW,Korbit,2018-06-30
2018-07-01,7160000.0,7200000.0,7014500.0,7116500.0,318.21,BTCKRW,Korbit,2018-07-01
2018-07-02,7116500.0,7405000.0,7055000.0,7292000.0,669.82,BTCKRW,Korbit,2018-07-02
2018-07-03,7292000.0,7451000.0,7230500.0,7267000.0,650.27,BTCKRW,Korbit,2018-07-03
2018-07-04,7267000.0,7513000.0,7150000.0,7349500.0,604.13,BTCKRW,Korbit,2018-07-04
2018-07-05,7349500.0,7450000.0,7290000.0,7340000.0,632.78,BTCKRW,Korbit,2018-07-05
2018-07-06,7340000.0,7500000.0,7301500.0,7498000.0,653.51,BTCKRW,Korbit,2018-07-06
2018-07-07,7498000.0,7620000.0,7370000.0,7583000.0,434.56,BTCKRW,Korbit,2018-07-07
2018-07-08,7583000.0,7611000.0,7480000.0,7493000.0,383.17,BTCKRW,Korbit,2018-07-08
2018-07-09,7493000.0,7612500.0,7480000.0,7483500.0,534.12,BTCKRW,Korbit,2018-07-09
2018-07-10,7483500.0,7522500.0,7120000.0,7138500.0,803.53,BTCKRW,Korbit,2018-07-10
2018-07-11,7138500.0,7272500.0,7131500.0,7230000.0,489.95,BTCKRW,Korbit,2018-07-11
2018-07-12,7230000.0,7275000.0,6950000.0,7099000.0,749.58,BTCKRW,Korbit,2018-07-12
2018-07-13,7099000.0,7176500.0,7000500.0,7087500.0,558.92,BTCKRW,Korbit,2018-07-13
2018-07-14,7087500.0,7169000.0,7051500.0,7126500.0,218.89,BTCKRW,Korbit,2018-07-14
2018-07-15,7126500.0,7230000.0,7089500.0,7187500.0,272.52,BTCKRW,Korbit,2018-07-15
2018-07-16,7187500.0,7480000.0,7142000.0,7475000.0,965.78,BTCKRW,Korbit,2018-07-16
2018-07-17,7475000.0,8149500.0,7423500.0,8100000.0,1264.38,BTCKRW,Korbit,2018-07-17
2018-07-18,8100000.0,8451000.0,8080500.0,8275000.0,1145.47,BTCKRW,Korbit,2018-07-18
2018-07-19,8275000.0,8499500.0,8154000.0,8440500.0,923.14,BTCKRW,Korbit,2018-07-19
2018-07-20,8440500.0,8666500.0,8295500.0,8350000.0,846.38,BTCKRW,Korbit,2018-07-20
2018-07-21,8350000.0,8407000.0,8200000.0,8373000.0,380.05,BTCKRW,Korbit,2018-07-21
2018-07-22,8373000.0,8510000.0,8300000.0,8363500.0,335.72,BTCKRW,Korbit,2018-07-22
2018-07-23,8363500.0,8845000.0,8306500.0,8753500.0,919.34,BTCKRW,Korbit,2018-07-23
2018-07-24,8753500.0,9500000.0,8734000.0,9470000.0,1291.01,BTCKRW,Korbit,2018-07-24
2018-07-25,9470000.0,9545000.0,9000000.0,9150000.0,1292.73,BTCKRW,Korbit,2018-07-25
2018-07-26,9150000.0,9300000.0,8830500.0,8959500.0,907.28,BTCKRW,Korbit,2018-07-26
2018-07-27,8959500.0,9399500.0,8765500.0,9131000.0,1005.39,BTCKRW,Korbit,2018-07-27
2018-07-28,9131000.0,9239000.0,9058500.0,9225000.0,397.55,BTCKRW,Korbit,2018-07-28
2018-07-29,9225000.0,9348500.0,9167000.0,9252500.0,355.65,BTCKRW,Korbit,2018-07-29
2018-07-30,9252500.0,9280000.0,8932000.0,9256000.0,837.18,BTCKRW,Korbit,2018-07-30
2018-07-31,9256000.0,9262000.0,8703500.0,8830000.0,864.28,BTCKRW,Korbit,2018-07-31
2018-08-01,8830000.0,8849500.0,8560000.0,8718500.0,766.82,BTCKRW,Korbit,2018-08-01
2018-08-02,8718500.0,8847000.0,8650000.0,8747000.0,550.92,BTCKRW,Korbit,2018-08-02
2018-08-03,8747000.0,8747000.0,8386500.0,8493000.0,772.04,BTCKRW,Korbit,2018-08-03
2018-08-04,8493000.0,8626500.0,8012000.0,8090000.0,542.39,BTCKRW,Korbit,2018-08-04
2018-08-05,8090000.0,8199500.0,7930500.0,8097500.0,371.21,BTCKRW,Korbit,2018-08-05
2018-08-06,8097500.0,8231000.0,7906000.0,7976000.0,584.7,BTCKRW,Korbit,2018-08-06
2018-08-07,7976000.0,8190000.0,7729000.0,7760000.0,701.01,BTCKRW,Korbit,2018-08-07
2018-08-08,7760000.0,7770000.0,7234500.0,7298500.0,1003.18,BTCKRW,Korbit,2018-08-08
2018-08-09,7298500.0,7675500.0,7235000.0,7561000.0,772.28,BTCKRW,Korbit,2018-08-09
2018-08-10,7561000.0,7644500.0,7101000.0,7235000.0,802.13,BTCKRW,Korbit,2018-08-10
2018-08-11,7235000.0,7585500.0,7127500.0,7320500.0,596.99,BTCKRW,Korbit,2018-08-11
2018-08-12,7320500.0,7512000.0,7264000.0,7385000.0,337.26,BTCKRW,Korbit,2018-08-12
2018-08-13,7385000.0,7620000.0,7310000.0,7374500.0,812.97,BTCKRW,Korbit,2018-08-13
2018-08-14,7374500.0,7384000.0,6990000.0,7232000.0,1005.65,BTCKRW,Korbit,2018-08-14
2018-08-15,7232000.0,7600000.0,7232000.0,7327500.0,936.09,BTCKRW,Korbit,2018-08-15
2018-08-16,7327500.0,7499500.0,7249500.0,7319000.0,742.79,BTCKRW,Korbit,2018-08-16
2018-08-17,7319000.0,7529500.0,7319000.0,7528000.0,665.38,BTCKRW,Korbit,2018-08-17
2018-08-18,7528000.0,7590000.0,7284500.0,7400000.0,449.64,BTCKRW,Korbit,2018-08-18
2018-08-19,7400000.0,7500000.0,7302000.0,7423000.0,289.44,BTCKRW,Korbit,2018-08-19
2018-08-20,7423000.0,7478500.0,7270000.0,7270000.0,495.53,BTCKRW,Korbit,2018-08-20
2018-08-21,7270000.0,7470000.0,7260000.0,7384500.0,632.11,BTCKRW,Korbit,2018-08-21
2018-08-22,7384500.0,7777000.0,7200000.0,7300000.0,1408.66,BTCKRW,Korbit,2018-08-22
2018-08-23,7300000.0,7414000.0,7280000.0,7394000.0,446.29,BTCKRW,Korbit,2018-08-23
2018-08-24,7394000.0,7590000.0,7376000.0,7551000.0,514.73,BTCKRW,Korbit,2018-08-24
2018-08-25,7551000.0,7666000.0,7504500.0,7603500.0,461.06,BTCKRW,Korbit,2018-08-25
